timestamp,panel_id,voltage_v,current_a,power_w,temperature_c,efficiency_pct,rated_capacity_w,install_year,location_id,solar_radiation_w_m2,ambient_temp_c,wind_speed_m_s,manufacturer_NovaPower,manufacturer_SolarTech,voltage_v_scaled,ambient_temp_c_scaled,efficiency_pct_scaled
2026-08-03 01:00:00,PANEL_02,0.0,0.0,0.0,17.95,0.0,400,2025,LOC_A,0.0,20.27,6.13,0,0,-1.0721826459845616,-1.0955539999968031,1e-06
2026-08-03 01:00:00,PANEL_03,0.0,0.0,0.0,18.14,0.0,380,2023,LOC_B,0.0,20.27,6.13,1,0,-1.0721826459845616,-1.0955539999968031,1e-06
2026-08-03 02:00:00,PANEL_01,0.0,0.0,0.0,18.3,0.0,350,2024,LOC_A,0.0,18.41,2.82,0,1,-1.0721826459845616,-1.5239111039633204,1e-06
2026-08-03 02:00:00,PANEL_02,0.0,0.0,0.0,18.09,0.0,400,2025,LOC_A,0.0,18.41,2.82,0,0,-1.0721826459845616,-1.5239111039633204,1e-06
2026-08-03 02:00:00,PANEL_03,0.0,0.0,0.0,17.78,0.0,380,2023,LOC_B,0.0,18.41,2.82,1,0,-1.0721826459845616,-1.5239111039633204,1e-06
2026-08-03 03:00:00,PANEL_01,0.0,0.0,0.0,18.1,0.0,350,2024,LOC_A,0.0,19.08,2.9,0,1,-1.0721826459845616,-1.36961042672807,1e-06
2026-08-03 03:00:00,PANEL_02,0.0,0.0,0.0,18.54,0.0,400,2025,LOC_A,0.0,19.08,2.9,0,0,-1.0721826459845616,-1.36961042672807,1e-06
2026-08-03 03:00:00,PANEL_03,0.0,0.0,0.0,17.49,0.0,380,2023,LOC_B,0.0,19.08,2.9,1,0,-1.0721826459845616,-1.36961042672807,1e-06
2026-08-03 04:00:00,PANEL_01,0.0,0.0,0.0,18.07,0.0,350,2024,LOC_A,0.0,17.96,3.58,0,1,-1.0721826459845616,-1.6275458871810262,1e-06
2026-08-03 04:00:00,PANEL_02,0.0,0.0,0.0,17.65,0.0,400,2025,LOC_A,0.0,17.96,3.58,0,0,-1.0721826459845616,-1.6275458871810262,1e-06
2026-08-03 04:00:00,PANEL_03,0.0,0.0,0.0,18.6,0.0,380,2023,LOC_B,0.0,17.96,3.58,1,0,-1.0721826459845616,-1.6275458871810262,1e-06
2026-08-03 05:00:00,PANEL_01,0.0,0.0,0.0,17.24,0.0,350,2024,LOC_A,0.0,18.95,4.07,0,1,-1.0721826459845616,-1.3995493641020738,1e-06
2026-08-03 05:00:00,PANEL_02,0.0,0.0,0.0,17.72,0.0,400,2025,LOC_A,0.0,18.95,4.07,0,0,-1.0721826459845616,-1.3995493641020738,1e-06
2026-08-03 05:00:00,PANEL_03,0.0,0.0,0.0,18.19,0.0,380,2023,LOC_B,0.0,18.95,4.07,1,0,-1.0721826459845616,-1.3995493641020738,1e-06
2026-08-03 06:00:00,PANEL_01,30.78,0.0,0.0,23.44,0.0,350,2024,LOC_A,0.0,22.0,2.56,0,1,0.5730803414226177,-0.6971358334042896,1e-06
2026-08-03 06:00:00,PANEL_02,30.94,0.0,0.0,21.8,0.0,400,2025,LOC_A,0.0,22.0,2.56,0,0,0.5816327156261637,-0.6971358334042896,1e-06
2026-08-03 06:00:00,PANEL_03,30.22,0.0,0.0,22.98,0.0,380,2023,LOC_B,0.0,22.0,2.56,1,0,0.5431470317102062,-0.6971358334042896,1e-06
2026-08-03 07:00:00,PANEL_01,33.46,2.6,86.87,27.32,95.9,350,2024,LOC_A,210.33,22.65,2.02,0,1,0.7163326093320146,-0.5474411465342705,0.958999082
2026-08-03 07:00:00,PANEL_02,32.47,3.12,101.18,28.53,97.74,400,2025,LOC_A,210.33,22.65,2.02,0,0,0.6634147939475731,-0.5474411465342705,0.9773990451999999
2026-08-03 07:00:00,PANEL_03,33.06,3.01,99.54,26.81,100.0,380,2023,LOC_B,210.33,22.65,2.02,1,0,0.6949516738231495,-0.5474411465342705,0.9999989999999999
2026-08-03 08:00:00,PANEL_01,35.24,4.65,163.81,31.45,93.61,350,2024,LOC_A,431.82,24.49,1.57,0,1,0.811477772346465,-0.12369003293298449,0.9360991277999999
2026-08-03 08:00:00,PANEL_02,36.12,5.24,189.13,31.85,94.56,400,2025,LOC_A,431.82,24.49,1.57,0,0,0.8585158304659682,-0.12369003293298449,0.9455991087999999
2026-08-03 08:00:00,PANEL_03,35.37,5.25,185.61,31.42,97.69,380,2023,LOC_B,431.82,24.49,1.57,1,0,0.8184265763868459,-0.12369003293298449,0.9768990461999999
2026-08-03 09:00:00,PANEL_01,39.04,6.06,236.45,35.06,95.54,350,2024,LOC_A,606.58,25.21,4.44,0,1,1.0145966596806844,0.042125620215345376,0.9553990891999999
2026-08-03 09:00:00,PANEL_02,38.77,6.98,270.44,35.25,95.61,400,2025,LOC_A,606.58,25.21,4.44,0,0,1.0001645282122007,0.042125620215345376,0.9560990877999999
2026-08-03 09:00:00,PANEL_03,39.15,6.54,256.03,35.32,95.29,380,2023,LOC_B,606.58,25.21,4.44,1,0,1.0204764169456224,0.042125620215345376,0.9528990942
2026-08-03 10:00:00,PANEL_01,40.35,7.28,293.76,36.31,96.92,350,2024,LOC_A,699.01,25.5,4.13,0,1,1.0846192234722183,0.10891248051120005,0.9691990615999999
2026-08-03 10:00:00,PANEL_02,41.29,7.97,328.92,35.56,94.95,400,2025,LOC_A,699.01,25.5,4.13,0,0,1.1348644219180513,0.10891248051120005,0.9494991009999999
2026-08-03 10:00:00,PANEL_03,40.46,7.66,309.88,37.83,94.16,380,2023,LOC_B,699.01,25.5,4.13,1,0,1.0904989807371561,0.10891248051120005,0.9415991167999999
2026-08-03 11:00:00,PANEL_01,41.26,7.74,319.33,36.6,94.46,350,2024,LOC_A,829.95,28.2,3.92,0,1,1.1332608517548863,0.7307211798174348,0.9445991107999998
2026-08-03 11:00:00,PANEL_02,41.36,8.63,357.03,36.9,92.4,400,2025,LOC_A,829.95,28.2,3.92,0,0,1.1386060856321027,0.7307211798174348,0.9239991519999999
2026-08-03 11:00:00,PANEL_03,41.97,8.39,352.0,38.91,95.9,380,2023,LOC_B,829.95,28.2,3.92,1,0,1.1712120122831222,0.7307211798174348,0.958999082
2026-08-03 12:00:00,PANEL_01,41.52,8.0,332.3,39.0,94.94,350,2024,LOC_A,829.6,29.43,3.85,0,1,1.147158459835649,1.0139895872791642,0.9493991011999998
2026-08-03 12:00:00,PANEL_02,41.42,9.32,386.23,39.88,96.56,400,2025,LOC_A,829.6,29.43,3.85,0,0,1.1418132259584326,1.0139895872791642,0.9655990687999999
2026-08-03 12:00:00,PANEL_03,41.89,8.62,361.11,39.21,95.03,380,2023,LOC_B,829.6,29.43,3.85,1,0,1.1669358251813493,1.0139895872791642,0.9502990993999999
2026-08-03 13:00:00,PANEL_01,40.57,7.89,320.17,37.81,94.7,350,2024,LOC_A,799.61,31.69,4.07,0,1,1.096378738002094,1.5344664985503091,0.9469991059999999
2026-08-03 13:00:00,PANEL_02,41.09,8.9,365.9,40.29,94.7,400,2025,LOC_A,799.61,31.69,4.07,0,0,1.1241739541636189,1.5344664985503091,0.9469991059999999
2026-08-03 13:00:00,PANEL_03,41.91,8.26,346.31,39.06,94.35,380,2023,LOC_B,799.61,31.69,4.07,1,0,1.1680048719567924,1.5344664985503091,0.9434991129999999
2026-08-03 14:00:00,PANEL_01,41.09,7.1,291.75,37.05,96.25,350,2024,LOC_A,700.38,31.32,2.33,0,1,1.1241739541636189,1.4492556767935287,0.9624990749999999
2026-08-03 14:00:00,PANEL_02,40.07,8.28,331.89,37.38,95.81,400,2025,LOC_A,700.38,31.32,2.33,0,0,1.0696525686160125,1.4492556767935287,0.9580990837999999
2026-08-03 14:00:00,PANEL_03,40.84,7.72,315.23,38.04,95.79,380,2023,LOC_B,700.38,31.32,2.33,1,0,1.1108108694705783,1.4492556767935287,0.9578990841999999
2026-08-03 15:00:00,PANEL_01,38.22,6.28,240.15,34.8,97.03,350,2024,LOC_A,624.65,31.93,2.52,0,1,0.9707657418875107,1.5897383829330853,0.9702990593999999
2026-08-03 15:00:00,PANEL_02,39.52,6.73,265.98,36.34,94.04,400,2025,LOC_A,624.65,31.93,2.52,0,0,1.040253782291323,1.5897383829330853,0.9403991192
2026-08-03 15:00:00,PANEL_03,38.58,6.55,252.75,34.12,94.06,380,2023,LOC_B,624.65,31.93,2.52,1,0,0.9900085838454894,1.5897383829330853,0.9405991187999999
2026-08-03 16:00:00,PANEL_01,35.84,4.68,167.77,32.02,95.87,350,2024,LOC_A,453.9,31.13,4.49,0,1,0.8435491756097628,1.4054987683238305,0.9586990825999999
2026-08-03 16:00:00,PANEL_02,35.71,5.32,189.91,33.64,94.96,400,2025,LOC_A,453.9,31.13,4.49,0,0,0.8366003715693815,1.4054987683238305,0.9495991007999999
2026-08-03 16:00:00,PANEL_03,36.86,4.94,182.11,31.54,95.85,380,2023,LOC_B,453.9,31.13,4.49,1,0,0.8980705611573689,1.4054987683238305,0.9584990829999999
2026-08-03 17:00:00,PANEL_01,33.17,2.66,88.09,26.86,97.25,350,2024,LOC_A,276.9,30.0,2.6,0,1,0.7008314310880874,1.1452603126882581,0.9724990549999999
2026-08-03 17:00:00,PANEL_02,32.98,2.82,92.85,28.28,89.68,400,2025,LOC_A,276.9,30.0,2.6,0,0,0.6906754867213761,1.1452603126882581,0.8967992064
2026-08-03 17:00:00,PANEL_03,33.43,2.75,91.82,29.46,93.36,380,2023,LOC_B,276.9,30.0,2.6,1,0,0.7147290391688497,1.1452603126882581,0.9335991327999998
2026-08-03 18:00:00,PANEL_01,29.39,0.0,0.0,24.22,0.0,350,2024,LOC_A,0.0,28.59,3.41,0,1,0.4987815905293109,0.8205379919394467,1e-06
2026-08-03 18:00:00,PANEL_02,30.52,0.17,5.14,23.54,100.0,400,2025,LOC_A,0.0,28.59,3.41,0,0,0.5591827333418552,0.8205379919394467,0.9999989999999999
2026-08-03 18:00:00,PANEL_03,30.54,0.0,0.0,23.83,0.0,380,2023,LOC_B,0.0,28.59,3.41,1,0,0.5602517801172984,0.8205379919394467,1e-06
2026-08-03 19:00:00,PANEL_01,0.0,0.0,0.0,18.44,0.0,350,2024,LOC_A,0.0,28.27,3.83,0,1,-1.0721826459845616,0.7468421460957446,1e-06
2026-08-03 19:00:00,PANEL_02,0.0,0.0,0.0,18.33,0.0,400,2025,LOC_A,0.0,28.27,3.83,0,0,-1.0721826459845616,0.7468421460957446,1e-06
2026-08-03 19:00:00,PANEL_03,0.0,0.0,0.0,17.21,0.0,380,2023,LOC_B,0.0,28.27,3.83,1,0,-1.0721826459845616,0.7468421460957446,1e-06
2026-08-03 20:00:00,PANEL_01,0.0,0.0,0.0,18.74,0.0,350,2024,LOC_A,0.0,27.21,3.52,0,1,-1.0721826459845616,0.5027246567384823,1e-06
2026-08-03 20:00:00,PANEL_02,0.0,0.0,0.0,18.69,0.0,400,2025,LOC_A,0.0,27.21,3.52,0,0,-1.0721826459845616,0.5027246567384823,1e-06
2026-08-03 20:00:00,PANEL_03,0.0,0.0,0.0,17.69,0.0,380,2023,LOC_B,0.0,27.21,3.52,1,0,-1.0721826459845616,0.5027246567384823,1e-06
2026-08-03 21:00:00,PANEL_01,0.0,0.0,0.0,18.2,0.0,350,2024,LOC_A,0.0,26.16,3.18,0,1,-1.0721826459845616,0.26091016256383526,1e-06
2026-08-03 21:00:00,PANEL_02,0.0,0.0,0.0,18.25,0.0,400,2025,LOC_A,0.0,26.16,3.18,0,0,-1.0721826459845616,0.26091016256383526,1e-06
2026-08-03 21:00:00,PANEL_03,0.0,0.0,0.0,18.13,0.0,380,2023,LOC_B,0.0,26.16,3.18,1,0,-1.0721826459845616,0.26091016256383526,1e-06
2026-08-03 22:00:00,PANEL_01,0.0,0.0,0.0,17.72,0.0,350,2024,LOC_A,0.0,25.62,4.25,0,1,-1.0721826459845616,0.1365484227025885,1e-06
2026-08-03 22:00:00,PANEL_02,0.0,0.0,0.0,17.66,0.0,400,2025,LOC_A,0.0,25.62,4.25,0,0,-1.0721826459845616,0.1365484227025885,1e-06
2026-08-03 22:00:00,PANEL_03,0.0,0.0,0.0,17.99,0.0,380,2023,LOC_B,0.0,25.62,4.25,1,0,-1.0721826459845616,0.1365484227025885,1e-06
2026-08-03 23:00:00,PANEL_01,0.0,0.0,0.0,18.59,0.0,350,2024,LOC_A,0.0,21.31,2.21,0,1,-1.0721826459845616,-0.8560425010047722,1e-06
2026-08-03 23:00:00,PANEL_02,0.0,0.0,0.0,18.27,0.0,400,2025,LOC_A,0.0,21.31,2.21,0,0,-1.0721826459845616,-0.8560425010047722,1e-06
2026-08-03 23:00:00,PANEL_03,0.0,0.0,0.0,17.81,0.0,380,2023,LOC_B,0.0,21.31,2.21,1,0,-1.0721826459845616,-0.8560425010047722,1e-06
2026-08-04 00:00:00,PANEL_01,0.0,0.0,0.0,18.39,0.0,350,2024,LOC_A,0.0,21.14,3.23,0,1,-1.0721826459845616,-0.8951934191092384,1e-06
2026-08-04 00:00:00,PANEL_02,0.0,0.0,0.0,16.58,0.0,400,2025,LOC_A,0.0,21.14,3.23,0,0,-1.0721826459845616,-0.8951934191092384,1e-06
2026-08-04 00:00:00,PANEL_03,0.0,0.0,0.0,18.57,0.0,380,2023,LOC_B,0.0,21.14,3.23,1,0,-1.0721826459845616,-0.8951934191092384,1e-06
2026-08-04 01:00:00,PANEL_01,0.0,0.0,0.0,17.13,0.0,350,2024,LOC_A,0.0,20.38,4.07,0,1,-1.0721826459845616,-1.0702210529880307,1e-06
2026-08-04 01:00:00,PANEL_02,0.0,0.0,0.0,17.82,0.0,400,2025,LOC_A,0.0,20.38,4.07,0,0,-1.0721826459845616,-1.0702210529880307,1e-06
2026-08-04 01:00:00,PANEL_03,0.0,0.0,0.0,17.44,0.0,380,2023,LOC_B,0.0,20.38,4.07,1,0,-1.0721826459845616,-1.0702210529880307,1e-06
2026-08-04 02:00:00,PANEL_01,0.0,0.0,0.0,17.35,0.0,350,2024,LOC_A,0.0,19.15,2.48,0,1,-1.0721826459845616,-1.3534894604497603,1e-06
2026-08-04 02:00:00,PANEL_02,0.0,0.0,0.0,18.58,0.0,400,2025,LOC_A,0.0,19.15,2.48,0,0,-1.0721826459845616,-1.3534894604497603,1e-06
2026-08-04 02:00:00,PANEL_03,0.0,0.0,0.0,17.77,0.0,380,2023,LOC_B,0.0,19.15,2.48,1,0,-1.0721826459845616,-1.3534894604497603,1e-06
2026-08-04 03:00:00,PANEL_01,0.0,0.0,0.0,18.17,0.0,350,2024,LOC_A,0.0,17.79,2.96,0,1,-1.0721826459845616,-1.6666968052854931,1e-06
2026-08-04 03:00:00,PANEL_02,0.0,0.0,0.0,17.98,0.0,400,2025,LOC_A,0.0,17.79,2.96,0,0,-1.0721826459845616,-1.6666968052854931,1e-06
2026-08-04 03:00:00,PANEL_03,0.0,0.0,0.0,18.24,0.0,380,2023,LOC_B,0.0,17.79,2.96,1,0,-1.0721826459845616,-1.6666968052854931,1e-06
2026-08-04 04:00:00,PANEL_01,0.0,0.0,0.0,18.04,0.0,350,2024,LOC_A,0.0,19.89,3.76,0,1,-1.0721826459845616,-1.183067816936199,1e-06
2026-08-04 04:00:00,PANEL_02,0.0,0.0,0.0,17.36,0.0,400,2025,LOC_A,0.0,19.89,3.76,0,0,-1.0721826459845616,-1.183067816936199,1e-06
2026-08-04 04:00:00,PANEL_03,0.0,0.0,0.0,18.5,0.0,380,2023,LOC_B,0.0,19.89,3.76,1,0,-1.0721826459845616,-1.183067816936199,1e-06
2026-08-04 05:00:00,PANEL_01,0.0,0.0,0.0,17.75,0.0,350,2024,LOC_A,0.0,18.81,3.71,0,1,-1.0721826459845616,-1.4317912966586934,1e-06
2026-08-04 05:00:00,PANEL_02,0.0,0.0,0.0,17.22,0.0,400,2025,LOC_A,0.0,18.81,3.71,0,0,-1.0721826459845616,-1.4317912966586934,1e-06
2026-08-04 05:00:00,PANEL_03,0.0,0.0,0.0,17.79,0.0,380,2023,LOC_B,0.0,18.81,3.71,1,0,-1.0721826459845616,-1.4317912966586934,1e-06
2026-08-04 06:00:00,PANEL_01,30.75,0.09,2.61,23.65,0.0,350,2024,LOC_A,11.56,20.05,3.68,0,1,0.5714767712594527,-1.146219894014348,1e-06
2026-08-04 06:00:00,PANEL_02,29.83,0.0,0.0,26.08,0.0,400,2025,LOC_A,11.56,20.05,3.68,0,0,0.5223006195890626,-1.146219894014348,1e-06
2026-08-04 06:00:00,PANEL_03,30.19,0.04,1.3,25.03,0.0,380,2023,LOC_B,11.56,20.05,3.68,1,0,0.5415434615470415,-1.146219894014348,1e-06
2026-08-04 07:00:00,PANEL_01,33.23,2.56,85.2,27.69,94.05,350,2024,LOC_A,221.74,21.09,3.93,0,1,0.704038571414417,-0.906708395022317,0.9404991189999998
2026-08-04 07:00:00,PANEL_02,33.07,2.97,98.23,28.61,94.88,400,2025,LOC_A,221.74,21.09,3.93,0,0,0.695486197210871,-0.906708395022317,0.9487991023999999
2026-08-04 07:00:00,PANEL_03,33.13,2.89,95.86,27.8,97.47,380,2023,LOC_B,221.74,21.09,3.93,1,0,0.698693337537201,-0.906708395022317,0.9746990505999998
2026-08-04 08:00:00,PANEL_01,36.04,4.41,159.05,32.42,90.88,350,2024,LOC_A,441.82,24.31,4.76,0,1,0.8542396433641952,-0.16514394622006676,0.9087991823999999
2026-08-04 08:00:00,PANEL_02,36.17,5.35,193.61,28.6,96.81,400,2025,LOC_A,441.82,24.31,4.76,0,0,0.8611884474045766,-0.16514394622006676,0.9680990637999999
2026-08-04 08:00:00,PANEL_03,37.04,4.86,179.98,32.61,94.73,380,2023,LOC_B,441.82,24.31,4.76,1,0,0.9076919821363584,-0.16514394622006676,0.9472991054
2026-08-04 09:00:00,PANEL_01,37.97,6.25,237.44,33.55,95.94,350,2024,LOC_A,559.71,24.25,4.12,0,1,0.9574026571944699,-0.17896191731576055,0.9593990811999998
2026-08-04 09:00:00,PANEL_02,38.17,7.23,276.01,34.42,97.58,400,2025,LOC_A,559.71,24.25,4.12,0,0,0.9680931249489028,-0.17896191731576055,0.9757990483999999
2026-08-04 09:00:00,PANEL_03,38.59,6.7,258.62,35.1,96.25,380,2023,LOC_B,559.71,24.25,4.12,1,0,0.9905431072332113,-0.17896191731576055,0.9624990749999999
2026-08-04 10:00:00,PANEL_01,40.47,7.15,289.43,39.39,95.49,350,2024,LOC_A,751.54,26.96,8.12,0,1,1.0910335041248775,0.44514977717309023,0.9548990901999999
2026-08-04 10:00:00,PANEL_02,40.36,8.17,329.9,38.04,95.23,400,2025,LOC_A,751.54,26.96,8.12,0,0,1.0851537468599397,0.44514977717309023,0.9522990953999999
2026-08-04 10:00:00,PANEL_03,40.95,7.75,317.5,37.63,96.48,380,2023,LOC_B,751.54,26.96,8.12,1,0,1.1166906267355161,0.44514977717309023,0.9647990703999999
2026-08-04 11:00:00,PANEL_01,41.02,7.99,327.87,37.34,96.98,350,2024,LOC_A,838.16,28.91,4.64,0,1,1.1204322904495676,0.8942338377831486,0.9697990604
2026-08-04 11:00:00,PANEL_02,41.74,8.72,363.9,38.42,94.19,400,2025,LOC_A,838.16,28.91,4.64,0,0,1.158917974365525,0.8942338377831486,0.9418991161999999
2026-08-04 11:00:00,PANEL_03,41.76,8.38,350.04,38.91,95.37,380,2023,LOC_B,838.16,28.91,4.64,1,0,1.159987021140968,0.8942338377831486,0.9536990926
2026-08-04 12:00:00,PANEL_01,42.81,7.81,334.44,38.76,95.55,350,2024,LOC_A,869.54,28.99,4.41,0,1,1.2161119768517394,0.9126577992440736,0.9554990889999999
2026-08-04 12:00:00,PANEL_02,42.48,9.06,385.05,37.77,96.26,400,2025,LOC_A,869.54,28.99,4.41,0,0,1.1984727050569253,0.9126577992440736,0.9625990748
2026-08-04 12:00:00,PANEL_03,42.3,8.6,363.97,38.7,95.78,380,2023,LOC_B,869.54,28.99,4.41,1,0,1.188851284077936,0.9126577992440736,0.9577990844
2026-08-04 13:00:00,PANEL_01,42.28,7.58,320.54,38.61,94.81,350,2024,LOC_A,797.85,30.01,2.92,0,1,1.1877822373024929,1.1475633078708742,0.9480991038
2026-08-04 13:00:00,PANEL_02,41.5,8.85,367.12,37.39,95.02,400,2025,LOC_A,797.85,30.01,2.92,0,0,1.1460894130602057,1.1475633078708742,0.9501990995999998
2026-08-04 13:00:00,PANEL_03,40.87,8.69,355.22,37.64,96.78,380,2023,LOC_B,797.85,30.01,2.92,1,0,1.1124144396337428,1.1475633078708742,0.9677990643999999
2026-08-04 14:00:00,PANEL_01,39.9,7.0,279.36,36.35,92.17,350,2024,LOC_A,738.58,32.65,1.26,0,1,1.0605656710247446,1.7555540360814144,0.9216991565999999
2026-08-04 14:00:00,PANEL_02,39.73,8.45,335.61,38.0,96.88,400,2025,LOC_A,738.58,32.65,1.26,0,0,1.051478773433477,1.7555540360814144,0.9687990623999998
2026-08-04 14:00:00,PANEL_03,40.05,8.03,321.66,37.97,97.74,380,2023,LOC_B,738.58,32.65,1.26,1,0,1.068583521840569,1.7555540360814144,0.9773990451999999
2026-08-04 15:00:00,PANEL_01,38.32,5.89,225.53,36.9,91.13,350,2024,LOC_A,621.63,29.71,2.93,0,1,0.9761109757647272,1.0784734523924036,0.9112991773999999
2026-08-04 15:00:00,PANEL_02,37.79,6.95,262.48,35.63,92.8,400,2025,LOC_A,621.63,29.71,2.93,0,0,0.9477812362154806,1.0784734523924036,0.9279991439999998
2026-08-04 15:00:00,PANEL_03,39.71,6.57,260.76,35.17,97.05,380,2023,LOC_B,621.63,29.71,2.93,1,0,1.050409726658034,1.0784734523924036,0.9704990589999999
2026-08-04 16:00:00,PANEL_01,36.3,4.67,169.35,32.26,96.77,350,2024,LOC_A,457.67,30.85,2.21,0,1,0.8681372514449576,1.3410149032105918,0.9676990645999999
2026-08-04 16:00:00,PANEL_02,36.14,5.27,190.38,31.44,95.19,400,2025,LOC_A,457.67,30.85,2.21,0,0,0.8595848772414116,1.3410149032105918,0.9518990961999999
2026-08-04 16:00:00,PANEL_03,35.62,5.04,179.5,29.81,94.47,380,2023,LOC_B,457.67,30.85,2.21,1,0,0.8317896610798867,1.3410149032105918,0.9446991105999999
2026-08-04 17:00:00,PANEL_01,33.06,2.5,82.79,26.78,91.39,350,2024,LOC_A,198.54,30.74,2.62,0,1,0.6949516738231495,1.3156819562018185,0.9138991721999999
2026-08-04 17:00:00,PANEL_02,33.2,3.1,102.97,28.8,99.46,400,2025,LOC_A,198.54,30.74,2.62,0,0,0.7024350012512524,1.3156819562018185,0.9945990107999998
2026-08-04 17:00:00,PANEL_03,32.32,2.79,90.24,28.82,91.75,380,2023,LOC_B,198.54,30.74,2.62,1,0,0.6553969431317487,1.3156819562018185,0.917499165
2026-08-04 18:00:00,PANEL_01,29.51,0.0,0.0,24.55,0.0,350,2024,LOC_A,6.49,29.28,2.72,0,1,0.5051958711819706,0.9794446595399292,1e-06
2026-08-04 18:00:00,PANEL_02,29.52,0.01,0.31,22.67,100.0,400,2025,LOC_A,6.49,29.28,2.72,0,0,0.505730394569692,0.9794446595399292,0.9999989999999999
2026-08-04 18:00:00,PANEL_03,29.7,0.03,0.95,22.41,100.0,380,2023,LOC_B,6.49,29.28,2.72,1,0,0.5153518155486815,0.9794446595399292,0.9999989999999999
2026-08-04 19:00:00,PANEL_01,0.0,0.0,0.0,18.22,0.0,350,2024,LOC_A,0.0,29.72,4.26,0,1,-1.0721826459845616,1.0807764475750188,1e-06
2026-08-04 19:00:00,PANEL_02,0.0,0.0,0.0,17.99,0.0,400,2025,LOC_A,0.0,29.72,4.26,0,0,-1.0721826459845616,1.0807764475750188,1e-06
2026-08-04 19:00:00,PANEL_03,0.0,0.0,0.0,18.28,0.0,380,2023,LOC_B,0.0,29.72,4.26,1,0,-1.0721826459845616,1.0807764475750188,1e-06
2026-08-04 20:00:00,PANEL_01,0.0,0.0,0.0,18.11,0.0,350,2024,LOC_A,0.0,24.93,3.72,0,1,-1.0721826459845616,-0.02235824489789406,1e-06
2026-08-04 20:00:00,PANEL_02,0.0,0.0,0.0,18.68,0.0,400,2025,LOC_A,0.0,24.93,3.72,0,0,-1.0721826459845616,-0.02235824489789406,1e-06
2026-08-04 20:00:00,PANEL_03,0.0,0.0,0.0,18.06,0.0,380,2023,LOC_B,0.0,24.93,3.72,1,0,-1.0721826459845616,-0.02235824489789406,1e-06
2026-08-04 21:00:00,PANEL_01,0.0,0.0,0.0,17.79,0.0,350,2024,LOC_A,0.0,24.47,4.52,0,1,-1.0721826459845616,-0.12829602329821577,1e-06
2026-08-04 21:00:00,PANEL_02,0.0,0.0,0.0,18.06,0.0,400,2025,LOC_A,0.0,24.47,4.52,0,0,-1.0721826459845616,-0.12829602329821577,1e-06
2026-08-04 21:00:00,PANEL_03,0.0,0.0,0.0,18.27,0.0,380,2023,LOC_B,0.0,24.47,4.52,1,0,-1.0721826459845616,-0.12829602329821577,1e-06
2026-08-04 22:00:00,PANEL_01,0.0,0.0,0.0,18.02,0.0,350,2024,LOC_A,0.0,22.81,3.36,0,1,-1.0721826459845616,-0.5105932236124194,1e-06
2026-08-04 22:00:00,PANEL_02,0.0,0.0,0.0,18.02,0.0,400,2025,LOC_A,0.0,22.81,3.36,0,0,-1.0721826459845616,-0.5105932236124194,1e-06
2026-08-04 22:00:00,PANEL_03,0.0,0.0,0.0,17.65,0.0,380,2023,LOC_B,0.0,22.81,3.36,1,0,-1.0721826459845616,-0.5105932236124194,1e-06
2026-08-04 23:00:00,PANEL_01,0.0,0.0,0.0,17.67,0.0,350,2024,LOC_A,0.0,22.4,4.54,0,1,-1.0721826459845616,-0.6050160260996625,1e-06
2026-08-04 23:00:00,PANEL_02,0.0,0.0,0.0,17.3,0.0,400,2025,LOC_A,0.0,22.4,4.54,0,0,-1.0721826459845616,-0.6050160260996625,1e-06
2026-08-04 23:00:00,PANEL_03,0.0,0.0,0.0,18.87,0.0,380,2023,LOC_B,0.0,22.4,4.54,1,0,-1.0721826459845616,-0.6050160260996625,1e-06
2026-08-05 00:00:00,PANEL_01,0.0,0.0,0.0,17.38,0.0,350,2024,LOC_A,0.0,19.8,3.1,0,1,-1.0721826459845616,-1.20379477357974,1e-06
2026-08-05 00:00:00,PANEL_02,0.0,0.0,0.0,17.65,0.0,400,2025,LOC_A,0.0,19.8,3.1,0,0,-1.0721826459845616,-1.20379477357974,1e-06
2026-08-05 00:00:00,PANEL_03,0.0,0.0,0.0,17.64,0.0,380,2023,LOC_B,0.0,19.8,3.1,1,0,-1.0721826459845616,-1.20379477357974,1e-06
2026-08-05 01:00:00,PANEL_01,0.0,0.0,0.0,18.45,0.0,350,2024,LOC_A,0.0,19.42,2.72,0,1,-1.0721826459845616,-1.291308590519136,1e-06
2026-08-05 01:00:00,PANEL_02,0.0,0.0,0.0,17.85,0.0,400,2025,LOC_A,0.0,19.42,2.72,0,0,-1.0721826459845616,-1.291308590519136,1e-06
2026-08-05 01:00:00,PANEL_03,0.0,0.0,0.0,18.62,0.0,380,2023,LOC_B,0.0,19.42,2.72,1,0,-1.0721826459845616,-1.291308590519136,1e-06
2026-08-05 02:00:00,PANEL_01,0.0,0.0,0.0,17.66,0.0,350,2024,LOC_A,0.0,20.62,3.99,0,1,-1.0721826459845616,-1.0149491686052539,1e-06
2026-08-05 02:00:00,PANEL_02,0.0,0.0,0.0,18.14,0.0,400,2025,LOC_A,0.0,20.62,3.99,0,0,-1.0721826459845616,-1.0149491686052539,1e-06
2026-08-05 02:00:00,PANEL_03,0.0,0.0,0.0,17.58,0.0,380,2023,LOC_B,0.0,20.62,3.99,1,0,-1.0721826459845616,-1.0149491686052539,1e-06
